MitoGene	ProteinGene	Correlation	PathwayList	PathwayList	isMitocondrial	isMitocondrial
UQCRC1	AKR1B1	0.735196		KEGG_FRUCTOSE_AND_MANNOSE_METABOLISM,KEGG_GALACTOSE_METABOLISM,KEGG_GLYCEROLIPID_METABOLISM,KEGG_PENTOSE_AND_GLUCURONATE_INTERCONVERSIONS,KEGG_PYRUVATE_METABOLISM	true	false
UQCRC1	ATP5B	0.706254		KEGG_ALZHEIMERS_DISEASE,KEGG_HUNTINGTONS_DISEASE,KEGG_OXIDATIVE_PHOSPHORYLATION,KEGG_PARKINSONS_DISEASE	true	true
UQCRC1	PRDX2	0.822337			true	true
UQCRC1	PPP2R1A	0.736718		KEGG_LONG_TERM_DEPRESSION,KEGG_OOCYTE_MEIOSIS,KEGG_TGF_BETA_SIGNALING_PATHWAY,KEGG_TIGHT_JUNCTION,KEGG_WNT_SIGNALING_PATHWAY	true	false
UQCRC1	SAMM50	0.714251			true	true
COQ5	NFYC	0.735614		KEGG_ANTIGEN_PROCESSING_AND_PRESENTATION	true	false
COQ5	OSGEPL1	0.721202			true	true
COQ5	TMEM42	0.711622			true	false
COQ5	C3orf33	0.727231			true	true
COQ5	PCYOX1L	0.736061			true	false
COQ5	SIRT5	0.757695			true	true
COQ5	SAYSD1	0.734957			true	false
COQ5	UBE2D4	0.74459		KEGG_UBIQUITIN_MEDIATED_PROTEOLYSIS	true	false
COQ5	ASH2L	0.702954			true	false
COQ5	TTC5	0.719263			true	false
COQ5	DET1	0.721253		KEGG_UBIQUITIN_MEDIATED_PROTEOLYSIS	true	false
COQ5	KDM8	0.716779			true	false
COQ5	MKS1	0.715551			true	false
COQ5	PATZ1	0.712171			true	false
COQ5	TAB1	0.700719		KEGG_LEISHMANIA_INFECTION,KEGG_MAPK_SIGNALING_PATHWAY,KEGG_NOD_LIKE_RECEPTOR_SIGNALING_PATHWAY,KEGG_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY	true	false
PDHA1	PIGG	0.766469	KEGG_BUTANOATE_METABOLISM,KEGG_CITRATE_CYCLE_TCA_CYCLE,KEGG_GLYCOLYSIS_GLUCONEOGENESIS,KEGG_PYRUVATE_METABOLISM,KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_BIOSYNTHESIS	KEGG_GLYCOSYLPHOSPHATIDYLINOSITOL_GPI_ANCHOR_BIOSYNTHESIS	true	false
COQ9	MED18	0.709046			true	false
COQ9	ZNF691	0.747129			true	false
COQ9	BOLA1	0.737925			true	true
COQ9	ELMOD3	0.703065			true	false
COQ9	BCS1L	0.757892			true	true
COQ9	RPP25L	0.789565			true	false
COQ9	COMMD3	0.741536			true	false
COQ9	ZNF32	0.708009			true	false
COQ9	MCRS1	0.724054			true	false
COQ9	TARBP2	0.788815			true	false
COQ9	SMUG1	0.7657		KEGG_BASE_EXCISION_REPAIR	true	false
COQ9	ZFYVE19	0.722479			true	false
COQ9	LAT	0.702291		KEGG_FC_EPSILON_RI_SIGNALING_PATHWAY,KEGG_FC_GAMMA_R_MEDIATED_PHAGOCYTOSIS,KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY,KEGG_T_CELL_RECEPTOR_SIGNALING_PATHWAY	true	false
COQ9	ARMC5	0.707432			true	false
COQ9	TRADD	0.724791		KEGG_ADIPOCYTOKINE_SIGNALING_PATHWAY,KEGG_APOPTOSIS,KEGG_RIG_I_LIKE_RECEPTOR_SIGNALING_PATHWAY	true	false
COQ9	POP4	0.728302			true	false
COQ9	ZSWIM3	0.706886			true	false
COQ9	CDPF1	0.718245			true	false
ATP5D	AURKAIP1	0.769591	KEGG_ALZHEIMERS_DISEASE,KEGG_HUNTINGTONS_DISEASE,KEGG_OXIDATIVE_PHOSPHORYLATION,KEGG_PARKINSONS_DISEASE		true	true
ATP5D	CLTB	0.757789		KEGG_ENDOCYTOSIS,KEGG_HUNTINGTONS_DISEASE,KEGG_LYSOSOME	true	false
ATP5D	NDUFB8	0.706384		KEGG_ALZHEIMERS_DISEASE,KEGG_HUNTINGTONS_DISEASE,KEGG_OXIDATIVE_PHOSPHORYLATION,KEGG_PARKINSONS_DISEASE	true	true
ATP5D	MVK	0.708581		KEGG_PEROXISOME,KEGG_TERPENOID_BACKBONE_BIOSYNTHESIS	true	false
ATP5D	FAM195A	0.75798			true	true
ATP5D	SLC25A39	0.710692			true	true
ATP5D	SGTA	0.710364			true	false
ATP5D	MAP2K2	0.764651		KEGG_ACUTE_MYELOID_LEUKEMIA,KEGG_BLADDER_CANCER,KEGG_B_CELL_RECEPTOR_SIGNALING_PATHWAY,KEGG_CHRONIC_MYELOID_LEUKEMIA,KEGG_ENDOMETRIAL_CANCER,KEGG_ERBB_SIGNALING_PATHWAY,KEGG_FC_EPSILON_RI_SIGNALING_PATHWAY,KEGG_GAP_JUNCTION,KEGG_GLIOMA,KEGG_GNRH_SIGNALING_PATHWAY,KEGG_INSULIN_SIGNALING_PATHWAY,KEGG_LONG_TERM_DEPRESSION,KEGG_LONG_TERM_POTENTIATION,KEGG_MAPK_SIGNALING_PATHWAY,KEGG_MELANOGENESIS,KEGG_MELANOMA,KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY,KEGG_NEUROTROPHIN_SIGNALING_PATHWAY,KEGG_NON_SMALL_CELL_LUNG_CANCER,KEGG_PATHWAYS_IN_CANCER,KEGG_PRION_DISEASES,KEGG_PROSTATE_CANCER,KEGG_REGULATION_OF_ACTIN_CYTOSKELETON,KEGG_RENAL_CELL_CARCINOMA,KEGG_THYROID_CANCER,KEGG_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY,KEGG_T_CELL_RECEPTOR_SIGNALING_PATHWAY,KEGG_VASCULAR_SMOOTH_MUSCLE_CONTRACTION,KEGG_VEGF_SIGNALING_PATHWAY	true	false
ATP5D	COPE	0.759185			true	false
ATP5D	UBE2S	0.715301		KEGG_UBIQUITIN_MEDIATED_PROTEOLYSIS	true	false
ATP5D	SCAND1	0.788056			true	false
COX5A	MRPL20	0.711359	KEGG_ALZHEIMERS_DISEASE,KEGG_CARDIAC_MUSCLE_CONTRACTION,KEGG_HUNTINGTONS_DISEASE,KEGG_OXIDATIVE_PHOSPHORYLATION,KEGG_PARKINSONS_DISEASE		true	true
COX5A	SDHB	0.742396		KEGG_ALZHEIMERS_DISEASE,KEGG_CITRATE_CYCLE_TCA_CYCLE,KEGG_HUNTINGTONS_DISEASE,KEGG_OXIDATIVE_PHOSPHORYLATION,KEGG_PARKINSONS_DISEASE	true	true
COX5A	PSMA5	0.711422		KEGG_PROTEASOME	true	false
COX5A	ATP5F1	0.727344		KEGG_ALZHEIMERS_DISEASE,KEGG_HUNTINGTONS_DISEASE,KEGG_OXIDATIVE_PHOSPHORYLATION,KEGG_PARKINSONS_DISEASE	true	true
COX5A	MDH1	0.779713		KEGG_CITRATE_CYCLE_TCA_CYCLE,KEGG_GLYOXYLATE_AND_DICARBOXYLATE_METABOLISM,KEGG_PROXIMAL_TUBULE_BICARBONATE_RECLAMATION,KEGG_PYRUVATE_METABOLISM	true	true
COX5A	ATP5G3	0.801046		KEGG_ALZHEIMERS_DISEASE,KEGG_HUNTINGTONS_DISEASE,KEGG_OXIDATIVE_PHOSPHORYLATION,KEGG_PARKINSONS_DISEASE	true	true
COX5A	NDUFS6	0.707038		KEGG_ALZHEIMERS_DISEASE,KEGG_HUNTINGTONS_DISEASE,KEGG_OXIDATIVE_PHOSPHORYLATION,KEGG_PARKINSONS_DISEASE	true	true
COX5A	SNRPC	0.701019		KEGG_SPLICEOSOME	true	false
COX5A	NDUFB9	0.754741		KEGG_ALZHEIMERS_DISEASE,KEGG_HUNTINGTONS_DISEASE,KEGG_OXIDATIVE_PHOSPHORYLATION,KEGG_PARKINSONS_DISEASE	true	true
COX5A	NDUFA8	0.717103		KEGG_ALZHEIMERS_DISEASE,KEGG_HUNTINGTONS_DISEASE,KEGG_OXIDATIVE_PHOSPHORYLATION,KEGG_PARKINSONS_DISEASE	true	true
COX5A	COX8A	0.740717		KEGG_ALZHEIMERS_DISEASE,KEGG_CARDIAC_MUSCLE_CONTRACTION,KEGG_HUNTINGTONS_DISEASE,KEGG_OXIDATIVE_PHOSPHORYLATION,KEGG_PARKINSONS_DISEASE	true	true
COX5A	PRDX5	0.738617		KEGG_PEROXISOME	true	true
COX5A	ATP5L	0.72179		KEGG_OXIDATIVE_PHOSPHORYLATION	true	true
COX5A	COX14	0.797058			true	true
COX5A	ATP5B	0.712946		KEGG_ALZHEIMERS_DISEASE,KEGG_HUNTINGTONS_DISEASE,KEGG_OXIDATIVE_PHOSPHORYLATION,KEGG_PARKINSONS_DISEASE	true	true
COX5A	NDUFA12	0.719307			true	true
COX5A	PSMB5	0.740164		KEGG_PROTEASOME	true	false
COX5A	NDUFAB1	0.829773		KEGG_ALZHEIMERS_DISEASE,KEGG_HUNTINGTONS_DISEASE,KEGG_OXIDATIVE_PHOSPHORYLATION,KEGG_PARKINSONS_DISEASE	true	true
COX5A	COX4I1	0.729025		KEGG_ALZHEIMERS_DISEASE,KEGG_CARDIAC_MUSCLE_CONTRACTION,KEGG_HUNTINGTONS_DISEASE,KEGG_OXIDATIVE_PHOSPHORYLATION,KEGG_PARKINSONS_DISEASE	true	true
COX5A	PSMB6	0.746152		KEGG_PROTEASOME	true	false
COX5A	SLC35B1	0.701665			true	false
COX5A	EIF3K	0.718396			true	false
COX5A	AP2S1	0.700437		KEGG_ENDOCYTOSIS,KEGG_HUNTINGTONS_DISEASE	true	false
COX5A	ATP5J	0.734148		KEGG_ALZHEIMERS_DISEASE,KEGG_HUNTINGTONS_DISEASE,KEGG_OXIDATIVE_PHOSPHORYLATION,KEGG_PARKINSONS_DISEASE	true	true
COX5A	ATP6V1E1	0.767459		KEGG_EPITHELIAL_CELL_SIGNALING_IN_HELICOBACTER_PYLORI_INFECTION,KEGG_OXIDATIVE_PHOSPHORYLATION,KEGG_VIBRIO_CHOLERAE_INFECTION	true	false
COX5A	NHP2L1	0.764936		KEGG_SPLICEOSOME	true	false
COX5A	COX7B	0.723783		KEGG_ALZHEIMERS_DISEASE,KEGG_CARDIAC_MUSCLE_CONTRACTION,KEGG_HUNTINGTONS_DISEASE,KEGG_OXIDATIVE_PHOSPHORYLATION,KEGG_PARKINSONS_DISEASE	true	true
ISCA2	NDUFB5	0.714716		KEGG_ALZHEIMERS_DISEASE,KEGG_HUNTINGTONS_DISEASE,KEGG_OXIDATIVE_PHOSPHORYLATION,KEGG_PARKINSONS_DISEASE	true	true
ISCA2	GTF3C6	0.732005			true	false
ISCA2	MRPL11	0.720836			true	true
ISCA2	GMPR2	0.703952		KEGG_PURINE_METABOLISM	true	false
ISCA2	SNUPN	0.703695			true	false
ISCA2	COA3	0.729098			true	true
PMPCB	UNC50	0.723949			true	false
PMPCB	HNRNPDL	0.718528			true	false
PMPCB	SNX2	0.717884			true	false
PMPCB	HINT1	0.71034			true	true
PMPCB	RABL5	0.720549			true	false
PMPCB	ATP6V1H	0.704145		KEGG_EPITHELIAL_CELL_SIGNALING_IN_HELICOBACTER_PYLORI_INFECTION,KEGG_LYSOSOME,KEGG_OXIDATIVE_PHOSPHORYLATION,KEGG_VIBRIO_CHOLERAE_INFECTION	true	false
PMPCB	TTF1	0.716305			true	false
PMPCB	EIF4B	0.712039		KEGG_MTOR_SIGNALING_PATHWAY	true	false
PMPCB	UQCRC2	0.74957		KEGG_ALZHEIMERS_DISEASE,KEGG_CARDIAC_MUSCLE_CONTRACTION,KEGG_HUNTINGTONS_DISEASE,KEGG_OXIDATIVE_PHOSPHORYLATION,KEGG_PARKINSONS_DISEASE	true	true
PMPCB	BRD7	0.739548			true	false
PMPCB	ATXN10	0.703819			true	false
UQCRFS1	PGM1	0.743086	KEGG_ALZHEIMERS_DISEASE,KEGG_CARDIAC_MUSCLE_CONTRACTION,KEGG_HUNTINGTONS_DISEASE,KEGG_OXIDATIVE_PHOSPHORYLATION,KEGG_PARKINSONS_DISEASE	KEGG_AMINO_SUGAR_AND_NUCLEOTIDE_SUGAR_METABOLISM,KEGG_GALACTOSE_METABOLISM,KEGG_GLYCOLYSIS_GLUCONEOGENESIS,KEGG_PENTOSE_PHOSPHATE_PATHWAY,KEGG_STARCH_AND_SUCROSE_METABOLISM	true	false
UQCRFS1	ZNF622	0.704546			true	false
UQCRFS1	DCTN2	0.734766		KEGG_HUNTINGTONS_DISEASE,KEGG_VASOPRESSIN_REGULATED_WATER_REABSORPTION	true	false
UQCRFS1	PSMB5	0.714831		KEGG_PROTEASOME	true	false
UQCRFS1	SRP68	0.724409		KEGG_PROTEIN_EXPORT	true	false
UQCRFS1	PSMD8	0.716654		KEGG_PROTEASOME	true	false
UQCRFS1	SLC25A5	0.746464		KEGG_CALCIUM_SIGNALING_PATHWAY,KEGG_HUNTINGTONS_DISEASE,KEGG_PARKINSONS_DISEASE	true	true
ATP5A1	OSCP1	0.700522	KEGG_ALZHEIMERS_DISEASE,KEGG_HUNTINGTONS_DISEASE,KEGG_OXIDATIVE_PHOSPHORYLATION,KEGG_PARKINSONS_DISEASE		true	false
ATP5A1	FH	0.802353		KEGG_CITRATE_CYCLE_TCA_CYCLE,KEGG_PATHWAYS_IN_CANCER,KEGG_RENAL_CELL_CARCINOMA	true	true
ATP5A1	SCCPDH	0.723601			true	true
ATP5A1	HADHA	0.751898		KEGG_BETA_ALANINE_METABOLISM,KEGG_BIOSYNTHESIS_OF_UNSATURATED_FATTY_ACIDS,KEGG_BUTANOATE_METABOLISM,KEGG_FATTY_ACID_METABOLISM,KEGG_LIMONENE_AND_PINENE_DEGRADATION,KEGG_LYSINE_DEGRADATION,KEGG_PROPANOATE_METABOLISM,KEGG_TRYPTOPHAN_METABOLISM,KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_DEGRADATION	true	true
ATP5A1	LRPPRC	0.726803			true	true
ATP5A1	MDH1	0.736862		KEGG_CITRATE_CYCLE_TCA_CYCLE,KEGG_GLYOXYLATE_AND_DICARBOXYLATE_METABOLISM,KEGG_PROXIMAL_TUBULE_BICARBONATE_RECLAMATION,KEGG_PYRUVATE_METABOLISM	true	true
ATP5A1	CCT7	0.707522			true	true
ATP5A1	APEH	0.811346			true	false
ATP5A1	GLT8D1	0.732066			true	false
ATP5A1	AP2M1	0.767761		KEGG_ENDOCYTOSIS,KEGG_HUNTINGTONS_DISEASE	true	false
ATP5A1	COPS4	0.777189			true	false
ATP5A1	ECI2	0.722779		KEGG_FATTY_ACID_METABOLISM,KEGG_PEROXISOME	true	true
ATP5A1	SND1	0.721797			true	true
ATP5A1	ATP6V1H	0.812723		KEGG_EPITHELIAL_CELL_SIGNALING_IN_HELICOBACTER_PYLORI_INFECTION,KEGG_LYSOSOME,KEGG_OXIDATIVE_PHOSPHORYLATION,KEGG_VIBRIO_CHOLERAE_INFECTION	true	false
ATP5A1	H2AFY2	0.708003		KEGG_SYSTEMIC_LUPUS_ERYTHEMATOSUS	true	false
ATP5A1	DDB1	0.734367		KEGG_NUCLEOTIDE_EXCISION_REPAIR,KEGG_UBIQUITIN_MEDIATED_PROTEOLYSIS	true	false
ATP5A1	ATP5B	0.789444		KEGG_ALZHEIMERS_DISEASE,KEGG_HUNTINGTONS_DISEASE,KEGG_OXIDATIVE_PHOSPHORYLATION,KEGG_PARKINSONS_DISEASE	true	true
ATP5A1	DCTN2	0.729679		KEGG_HUNTINGTONS_DISEASE,KEGG_VASOPRESSIN_REGULATED_WATER_REABSORPTION	true	false
ATP5A1	MOAP1	0.703827			true	false
ATP5A1	ETFA	0.736648			true	true
ATP5A1	WDR61	0.77169		KEGG_RNA_DEGRADATION	true	false
ATP5A1	UQCRC2	0.818738		KEGG_ALZHEIMERS_DISEASE,KEGG_CARDIAC_MUSCLE_CONTRACTION,KEGG_HUNTINGTONS_DISEASE,KEGG_OXIDATIVE_PHOSPHORYLATION,KEGG_PARKINSONS_DISEASE	true	true
ATP5A1	AFG3L2	0.705543			true	true
ATP5A1	SEC11C	0.704391		KEGG_PROTEIN_EXPORT	true	false
ATP5A1	ATP6V1E1	0.744333		KEGG_EPITHELIAL_CELL_SIGNALING_IN_HELICOBACTER_PYLORI_INFECTION,KEGG_OXIDATIVE_PHOSPHORYLATION,KEGG_VIBRIO_CHOLERAE_INFECTION	true	false
ATP5A1	NIPSNAP1	0.739436			true	true
ATP5A1	ATXN10	0.872545			true	false
ATP5A1	RBBP7	0.739986			true	false
ATP5A1	MAGED2	0.737627			true	false
PDHB	FH	0.70167	KEGG_BUTANOATE_METABOLISM,KEGG_CITRATE_CYCLE_TCA_CYCLE,KEGG_GLYCOLYSIS_GLUCONEOGENESIS,KEGG_PYRUVATE_METABOLISM,KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_BIOSYNTHESIS	KEGG_CITRATE_CYCLE_TCA_CYCLE,KEGG_PATHWAYS_IN_CANCER,KEGG_RENAL_CELL_CARCINOMA	true	true
PDHB	DDX1	0.701946			true	false
PDHB	MDH1	0.7231		KEGG_CITRATE_CYCLE_TCA_CYCLE,KEGG_GLYOXYLATE_AND_DICARBOXYLATE_METABOLISM,KEGG_PROXIMAL_TUBULE_BICARBONATE_RECLAMATION,KEGG_PYRUVATE_METABOLISM	true	true
PDHB	COPG1	0.713025			true	false
PDHB	COPS4	0.705662			true	false
PDHB	KIAA1279	0.707525			true	false
PDHB	ANXA7	0.761138			true	false
PDHB	SCFD1	0.772924			true	false
PDHB	MAGED1	0.717699		KEGG_NEUROTROPHIN_SIGNALING_PATHWAY	true	false
PDHB	MAGEE1	0.760047			true	false
UQCRC2	SDHB	0.759673	KEGG_ALZHEIMERS_DISEASE,KEGG_CARDIAC_MUSCLE_CONTRACTION,KEGG_HUNTINGTONS_DISEASE,KEGG_OXIDATIVE_PHOSPHORYLATION,KEGG_PARKINSONS_DISEASE	KEGG_ALZHEIMERS_DISEASE,KEGG_CITRATE_CYCLE_TCA_CYCLE,KEGG_HUNTINGTONS_DISEASE,KEGG_OXIDATIVE_PHOSPHORYLATION,KEGG_PARKINSONS_DISEASE	true	true
UQCRC2	ATP5F1	0.707051		KEGG_ALZHEIMERS_DISEASE,KEGG_HUNTINGTONS_DISEASE,KEGG_OXIDATIVE_PHOSPHORYLATION,KEGG_PARKINSONS_DISEASE	true	true
UQCRC2	LRPPRC	0.736548			true	true
UQCRC2	MDH1	0.757674		KEGG_CITRATE_CYCLE_TCA_CYCLE,KEGG_GLYOXYLATE_AND_DICARBOXYLATE_METABOLISM,KEGG_PROXIMAL_TUBULE_BICARBONATE_RECLAMATION,KEGG_PYRUVATE_METABOLISM	true	true
UQCRC2	OLA1	0.723086			true	false
UQCRC2	XRCC5	0.768538		KEGG_NON_HOMOLOGOUS_END_JOINING	true	false
UQCRC2	COPS4	0.77621			true	false
UQCRC2	NDUFS4	0.723228		KEGG_ALZHEIMERS_DISEASE,KEGG_HUNTINGTONS_DISEASE,KEGG_OXIDATIVE_PHOSPHORYLATION,KEGG_PARKINSONS_DISEASE	true	true
UQCRC2	PMPCB	0.74957			true	true
UQCRC2	ATP6V1H	0.70976		KEGG_EPITHELIAL_CELL_SIGNALING_IN_HELICOBACTER_PYLORI_INFECTION,KEGG_LYSOSOME,KEGG_OXIDATIVE_PHOSPHORYLATION,KEGG_VIBRIO_CHOLERAE_INFECTION	true	false
UQCRC2	VDAC2	0.735827		KEGG_CALCIUM_SIGNALING_PATHWAY,KEGG_HUNTINGTONS_DISEASE,KEGG_PARKINSONS_DISEASE	true	true
UQCRC2	GHITM	0.724479			true	true
UQCRC2	EIF3M	0.70001			true	false
UQCRC2	ATP5B	0.771261		KEGG_ALZHEIMERS_DISEASE,KEGG_HUNTINGTONS_DISEASE,KEGG_OXIDATIVE_PHOSPHORYLATION,KEGG_PARKINSONS_DISEASE	true	true
UQCRC2	DCTN2	0.705236		KEGG_HUNTINGTONS_DISEASE,KEGG_VASOPRESSIN_REGULATED_WATER_REABSORPTION	true	false
